Solvent,Parent_SMILES,Bond_Index,Frag1_SMILES,Frag2_SMILES,BDE_wB97X-V
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,8,[H]OC([C](F)F)(C(F)(F)C(F)(F)C(F)(F)[C](F)F)S(=O)(=O)O[H],,87.189416342718
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,9,[H]OC1(S(=O)(=O)O[H])C(F)(F)[C](F)C(F)(F)C(F)(F)C1(F)F,[F],114.19726896545171
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,11,[H]OC(C(F)(F)[C](F)F)(C(F)(F)C(F)(F)[C](F)F)S(=O)(=O)O[H],,90.37660842330695
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,12,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)[C](F)C(F)(F)C1(F)F,[F],114.24163442073905
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,21,[H]OS(=O)(=O)C1([O])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,[H],99.28238541877136
Water,[H]OC1(S(=O)(=O)O[H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,22,[H]OC1(S([O])(=O)=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,[H],117.41209812691807
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,O=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],120.36769282515138
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,O=C(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],104.82896532448365
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,O=C(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.88155250783916
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,O=C(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,85.13168004953059
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,O=C(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.52291242873105
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,O=C(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,84.26989056357115
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,O=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.38630724638972
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,O=C(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,84.6278711670601
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],112.12529855672472
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,86.04416191519533
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,18,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.6704067976109
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,91.93088425549263
Water,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],124.09834199664601
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,0,[H][O],[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)[C]=O,111.3116053101055
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,2,[H]O[C]=O,[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)O[C](F)F,92.32235297804664
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,3,[H]OC(=O)[C](F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,[F],113.21656399367725
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,5,[H]OC(=O)[C](F)F,[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)C([O])(F)F,91.5092912509931
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,6,[H]OC(=O)C([O])(F)F,[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)[C](F)F,94.80770483961749
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,7,[H]OC(=O)C(F)(F)O[C](F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,[F],118.1698806776916
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,9,[H]OC(=O)C(F)(F)O[C](F)F,[H]C([H])(Cl)C(F)(F)C(F)(F)[C](F)F,89.44082570402486
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,10,[H]OC(=O)C(F)(F)OC(F)(F)[C](F)C(F)(F)C(F)(F)C([H])([H])Cl,[F],114.35321536519155
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,12,[H]OC(=O)C(F)(F)OC(F)(F)[C](F)F,[H]C([H])(Cl)C(F)(F)[C](F)F,88.48427765474696
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,13,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)[C](F)C(F)(F)C([H])([H])Cl,[F],113.53033744498589
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,15,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)[C](F)F,[H]C([H])(Cl)[C](F)F,87.2200752434452
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,16,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)[C](F)C([H])([H])Cl,[F],114.85642478818477
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,18,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)[C](F)F,[H][C]([H])Cl,94.0382544629341
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,19,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C]([H])[H],[Cl],84.22789200483464
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,20,[H]C([H])(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C([O])=O,[H],119.54693688276109
Water,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C([H])([H])Cl,21,[H]OC(=O)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C]([H])Cl,[H],100.1553658142825
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],O=[C]C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,111.43728282449388
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,F[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,86.7836298150155
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[F],103.67938121657687
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]OC(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)F,F[C](F)F,82.15099275458385
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)C(F)([C](F)F)C(F)(F)C(F)(F)C(F)(F)F,[F],123.66334783837829
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)[C](F)C(F)(F)F,F[C](F)C(F)(F)C(F)(F)F,76.7590429184861
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OC(=O)C(F)([C](F)C(F)(F)C(F)(F)F)C(F)(F)F,[F],111.50222719031603
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C(F)([C](F)F)C(F)(F)F,F[C](F)C(F)(F)F,86.02160293864983
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)[C](F)C(F)(F)F,[F],114.17380370614751
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)[C](F)F,F[C](F)F,92.4116648929737
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)[C](F)F,[F],123.67392076113333
Water,[H]OC(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,18,[O]C(=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[H],119.58029735814762
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],[H]O[P](=O)OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.89501094389823
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]OP([O])(=O)O[H],[H][C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,95.00780406313936
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OP(=O)(O[H])O[C]([H])[H],[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,95.26526169401961
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]OP(=O)(O[H])OC([H])([H])[C]([H])[H],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,99.89528628541905
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],115.429883739763
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,90.53214308652741
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],115.5559436387341
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,88.6758861237405
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],114.17094154126914
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)[C](F)F,F[C](F)F,92.91920624879253
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],124.79171407686408
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19,[H]OP([O])(=O)OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],119.04940671515533
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H]OP(=O)(O[H])O[C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],99.77154265193178
Water,[H]OP(=O)(O[H])OC([H])([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,23,[H]OP(=O)(O[H])OC([H])([H])[C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],103.55588513022042
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][O],[H]C(F)([C]=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,109.46784773277045
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]O[C]=O,[H][C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,91.49719771563639
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]OC(=O)[C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],104.3858457305339
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]OC(=O)[C]([H])F,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,81.5997330509316
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]OC(=O)C([H])(F)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.91526040652627
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]OC(=O)C([H])(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,86.72204311353596
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OC(=O)C([H])(F)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.42228044641138
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]OC(=O)C([H])(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,85.6784133526304
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],111.61901394056315
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,85.84755408971887
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],114.1486735872428
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,91.70312362238519
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],123.66439604920686
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20,[H]C(F)(C([O])=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],117.50607550793916
Water,[H]OC(=O)C([H])(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H]OC(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],96.01746857603302
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,0,[H][O],O=[S](=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,85.76266639165965
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,3,[H]O[S](=O)=O,F[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,62.71162376706911
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,4,[H]OS(=O)(=O)[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],114.07943371417105
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,6,[H]OS(=O)(=O)[C](F)F,F[C](F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,87.77629323857695
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,7,[H]OS(=O)(=O)C(F)(F)[C](F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],118.38344812043943
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,9,[H]OS(=O)(=O)C(F)(F)[C](F)F,[O]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,95.92655674307366
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,10,[H]OS(=O)(=O)C(F)(F)C([O])(F)F,F[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,97.1093921192653
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,11,[H]OS(=O)(=O)C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],118.71700894149399
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,13,[H]OS(=O)(=O)C(F)(F)C(F)(F)O[C](F)F,F[C](F)OC(F)(F)C(F)(F)OC(F)(F)F,90.85322885811479
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,14,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)[C](F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],118.36242365480302
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,16,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)[C](F)F,[O]C(F)(F)C(F)(F)OC(F)(F)F,97.39077223324557
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,17,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C([O])(F)F,F[C](F)C(F)(F)OC(F)(F)F,98.24493455962397
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,18,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)F,[F],119.26573047814827
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,20,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)O[C](F)F,F[C](F)OC(F)(F)F,91.26822864145538
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,21,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)[C](F)OC(F)(F)F,[F],118.59447901286217
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,24,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C([O])(F)F,F[C](F)F,101.65266164114996
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,25,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)O[C](F)F,[F],125.29741344488912
Water,[H]OS(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,28,[O]S(=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[H],115.61092183078813
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,0,[H][O],O=[C]C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,111.94450749434225
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,2,[H]O[C]=O,F[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,92.41578555158014
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,3,[H]OC(=O)[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,[F],112.66560360221945
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,5,[H]OC(=O)[C](F)F,[O]C(F)(F)OC(F)(F)C(F)(F)F,93.15690493974216
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,6,[H]OC(=O)C([O])(F)F,F[C](F)OC(F)(F)C(F)(F)F,96.66216606192734
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,7,[H]OC(=O)C(F)(F)O[C](F)OC(F)(F)C(F)(F)F,[F],123.33884671015483
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,9,[H]OC(=O)C(F)(F)O[C](F)F,[O]C(F)(F)C(F)(F)F,100.50364672251476
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,10,[H]OC(=O)C(F)(F)OC([O])(F)F,F[C](F)C(F)(F)F,100.38883108201617
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,11,[H]OC(=O)C(F)(F)OC(F)(F)O[C](F)C(F)(F)F,[F],119.64481165089012
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,13,[H]OC(=O)C(F)(F)OC(F)(F)O[C](F)F,F[C](F)F,95.89298256710322
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,14,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)[C](F)F,[F],124.23993989642497
Water,[H]OC(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,17,[O]C(=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,[H],117.68270345047483
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][N][H],O=[S](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,83.27035338437383
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]N([H])[S](=O)=O,F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,61.7582236839246
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]N([H])S(=O)(=O)[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[F],112.56824135634531
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H]N([H])S(=O)(=O)[C](F)F,F[C](F)C(F)(F)C(F)(F)C(F)(F)F,86.06726136512975
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]N([H])S(=O)(=O)C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],111.05020466373333
Water,[H]N([H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]N([H])S(=O)(=O)C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,85.41409376293245
