Solvent,Parent_SMILES,Bond_Index,Frag1_SMILES,Frag2_SMILES,BDE_wB97X-V
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]OP(=O)([O-])OC(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],113.27340645966956
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]OP(=O)([O-])OC(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,86.6698281010656
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]OP(=O)([O-])OC(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],112.06115587359932
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]OP(=O)([O-])OC(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,87.13926466982116
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],112.74715381260137
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,90.82045993347776
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],123.35610731964209
Water,[H]OP(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20,[O]P(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],114.22241856176186
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=[C][O-],96.5886286156433
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]C([C]=O)=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O-],120.74611020579312
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H][C]=C([H])C(=O)[O-],F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,107.81731121132111
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H]C([C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C([H])C(=O)[O-],[F],100.12738153624753
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([C](F)F)=C([H])C(=O)[O-],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,75.75550087575095
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,8,[H]C(C(=O)[O-])=C([H])C(F)(F)[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],114.43511034151527
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]C(C(=O)[O-])=C([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)C(F)(F)F,87.62629875649907
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],111.23168456473195
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)[C](F)F,F[C](F)C(F)(F)F,86.6986822168792
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],113.62841961094318
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,F[C](F)F,91.41720666817776
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,17,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],124.0210897027572
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,20,[H]C(=[C]C(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],109.32638067677203
Water,[H]C(C(=O)[O-])=C([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H]C(=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-],[H],114.37795521703833
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,1,O=[C]C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,[O-],137.27445948292313
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,2,O=[C][O-],F[C](F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,75.57289839540204
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,3,O=C([O-])[C](F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,[F],102.39518959168777
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,5,O=C([O-])[C](F)F,F[C]=C(F)C(F)(F)C(F)(F)C(F)(F)F,100.48663399587724
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,6,O=C([O-])C(F)(F)[C]=C(F)C(F)(F)C(F)(F)C(F)(F)F,[F],118.98413442812114
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,8,O=C([O-])C(F)(F)C(F)=[C]C(F)(F)C(F)(F)C(F)(F)F,[F],119.05563415776271
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,9,O=C([O-])C(F)(F)C(F)=[C]F,F[C](F)C(F)(F)C(F)(F)F,103.64500698200175
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,10,O=C([O-])C(F)(F)C(F)=C(F)[C](F)C(F)(F)C(F)(F)F,[F],102.21800630040377
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,12,O=C([O-])C(F)(F)C(F)=C(F)[C](F)F,F[C](F)C(F)(F)F,79.97018446981144
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,13,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)[C](F)C(F)(F)F,[F],115.16911824465637
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,15,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)[C](F)F,F[C](F)F,93.81749403550543
Water,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)C(F)(F)F,16,O=C([O-])C(F)(F)C(F)=C(F)C(F)(F)C(F)(F)[C](F)F,[F],124.7352248107353
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,1,O=[C]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,[O-],139.26409573274952
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,2,O=[C][O-],F[C](F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,88.6675645873936
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,3,O=C([O-])[C](F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,[F],114.43195848615005
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,5,O=C([O-])[C](F)F,F[C](F)OC(F)(F)C(F)(F)C(F)(F)F,90.76643294103633
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,6,O=C([O-])C(F)(F)[C](F)OC(F)(F)C(F)(F)C(F)(F)F,[F],120.30399440033648
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,8,O=C([O-])C(F)(F)[C](F)F,[O]C(F)(F)C(F)(F)C(F)(F)F,100.40861037025252
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,9,[O]C(F)(F)C(F)(F)C(=O)[O-],F[C](F)C(F)(F)C(F)(F)F,79.84272180971061
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,10,O=C([O-])C(F)(F)C(F)(F)O[C](F)C(F)(F)C(F)(F)F,[F],119.38536936878904
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,12,O=C([O-])C(F)(F)C(F)(F)O[C](F)F,F[C](F)C(F)(F)F,91.93893434417419
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,13,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)[C](F)C(F)(F)F,[F],117.17838946623658
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,15,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)[C](F)F,F[C](F)F,94.69756790977442
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,16,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)[C](F)F,[F],125.20456006570782
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,1,O=[C]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[O-],138.64400116632396
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,2,O=[C][O-],F[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,88.4824605864867
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,3,O=C([O-])[C](F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],113.05518363095644
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,5,O=C([O-])[C](F)F,F[C](F)OC(F)(F)C(F)(F)OC(F)(F)F,90.52809325377325
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,6,O=C([O-])C(F)(F)[C](F)OC(F)(F)C(F)(F)OC(F)(F)F,[F],120.36353708156184
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,8,O=C([O-])C(F)(F)[C](F)F,[O]C(F)(F)C(F)(F)OC(F)(F)F,100.57143609331206
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,9,[O]C(F)(F)C(F)(F)C(=O)[O-],F[C](F)C(F)(F)OC(F)(F)F,80.85355594012981
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,10,O=C([O-])C(F)(F)C(F)(F)O[C](F)C(F)(F)OC(F)(F)F,[F],120.49340080007653
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,12,O=C([O-])C(F)(F)C(F)(F)O[C](F)F,F[C](F)OC(F)(F)F,93.923640588946
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,13,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)[C](F)OC(F)(F)F,[F],119.9239078710815
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,15,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)[C](F)F,[O]C(F)(F)F,100.70802745753042
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,16,[O]C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(=O)[O-],F[C](F)F,83.63732135202497
Water,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,17,O=C([O-])C(F)(F)C(F)(F)OC(F)(F)C(F)(F)O[C](F)F,[F],126.98300625852085
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O]P(=O)([O-])[O-],85.0473475371399
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H]C([H])(O[P](=O)[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O-],125.59574781177162
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5,[H][C]([H])OP(=O)([O-])[O-],[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,90.15477390144781
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6,[H][C]([H])C([H])([H])OP(=O)([O-])[O-],F[C](F)C(F)(F)C(F)(F)C(F)(F)F,99.26045693152105
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,7,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])[C](F)C(F)(F)C(F)(F)C(F)(F)F,[F],114.30997627846978
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,9,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])[C](F)F,F[C](F)C(F)(F)C(F)(F)F,90.57890159519388
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)[C](F)C(F)(F)C(F)(F)F,[F],112.00279802268994
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)[C](F)F,F[C](F)C(F)(F)F,88.3930779062024
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,13,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)[C](F)C(F)(F)F,[F],112.3869877267714
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,15,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)[C](F)F,F[C](F)F,92.92701834142576
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,16,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)[C](F)F,[F],123.00536221629159
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,19,[H][C](OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],93.93026290194143
Water,[H]C([H])(OP(=O)([O-])[O-])C([H])([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,21,[H][C](C([H])([H])OP(=O)([O-])[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[H],100.35553421659358
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,1,O=[C]C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,[O-],139.04322366472059
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,2,O=[C][O-],F[C](F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,87.29158738327328
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,3,O=C([O-])[C](F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,[F],111.47002183347752
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,5,O=C([O-])[C](F)F,F[C](F)C(F)(F)C(F)(F)OC(F)(F)F,86.43109249003032
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,6,O=C([O-])C(F)(F)[C](F)C(F)(F)C(F)(F)OC(F)(F)F,[F],114.53057362881964
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,8,O=C([O-])C(F)(F)[C](F)F,F[C](F)C(F)(F)OC(F)(F)F,89.06191814462886
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,9,O=C([O-])C(F)(F)C(F)(F)[C](F)C(F)(F)OC(F)(F)F,[F],113.93652653935817
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,11,O=C([O-])C(F)(F)C(F)(F)[C](F)F,F[C](F)OC(F)(F)F,89.87365827948736
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,12,O=C([O-])C(F)(F)C(F)(F)C(F)(F)[C](F)OC(F)(F)F,[F],118.50484845101221
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,14,O=C([O-])C(F)(F)C(F)(F)C(F)(F)[C](F)F,[O]C(F)(F)F,99.03096740110357
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,15,[O]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)[O-],F[C](F)F,81.08444461724105
Water,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,16,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)O[C](F)F,[F],126.8850193238842
Water,O=P([O-])([O-])OC(F)(F)F,1,O=[P]([O-])OC(F)(F)F,[O-],131.02363116749927
Water,O=P([O-])([O-])OC(F)(F)F,3,O=[P]([O-])[O-],[O]C(F)(F)F,121.91072819029131
Water,O=P([O-])([O-])OC(F)(F)F,4,[O]P(=O)([O-])[O-],F[C](F)F,108.58155107707972
Water,O=P([O-])([O-])OC(F)(F)F,5,O=P([O-])([O-])O[C](F)F,[F],128.61130241132543
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,2,O=[S](=O)C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,[O-],133.61915408767516
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,3,O=[S](=O)[O-],F[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,69.98073482452128
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,4,O=S(=O)([O-])[C](F)OC(F)(F)OC(F)(F)C(F)(F)F,[F],120.57342588926417
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,6,O=S(=O)([O-])[C](F)F,[O]C(F)(F)OC(F)(F)C(F)(F)F,99.62688430479318
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,7,[O]C(F)(F)S(=O)(=O)[O-],F[C](F)OC(F)(F)C(F)(F)F,73.28444695840744
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,8,O=S(=O)([O-])C(F)(F)O[C](F)OC(F)(F)C(F)(F)F,[F],121.38121588933473
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,10,O=S(=O)([O-])C(F)(F)O[C](F)F,[O]C(F)(F)C(F)(F)F,99.53446825709761
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,11,[O]C(F)(F)OC(F)(F)S(=O)(=O)[O-],F[C](F)C(F)(F)F,98.74891749731091
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,12,O=S(=O)([O-])C(F)(F)OC(F)(F)O[C](F)C(F)(F)F,[F],120.26821033327508
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,14,O=S(=O)([O-])C(F)(F)OC(F)(F)O[C](F)F,F[C](F)F,95.21531611417004
Water,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F,15,O=S(=O)([O-])C(F)(F)OC(F)(F)OC(F)(F)[C](F)F,[F],126.5055383536901
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,2,O=[S](=O)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[O-],133.1279380323798
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,3,O=[S](=O)[O-],F[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,61.59169823787636
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,4,O=S(=O)([O-])[C](C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,[F],103.50162183188218
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,5,O=S(=O)([O-])[C](F)C(F)(F)C(F)(F)C(F)(F)F,F[C](F)F,86.37029752552053
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,6,O=S(=O)([O-])C(F)([C](F)F)C(F)(F)C(F)(F)C(F)(F)F,[F],122.53939445767514
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,9,O=S(=O)([O-])[C](F)C(F)(F)F,F[C](F)C(F)(F)C(F)(F)F,81.23965008243317
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,10,O=S(=O)([O-])C(F)([C](F)C(F)(F)C(F)(F)F)C(F)(F)F,[F],108.99051159056
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,12,O=S(=O)([O-])C(F)([C](F)F)C(F)(F)F,F[C](F)C(F)(F)F,84.57041664406916
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,13,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)[C](F)C(F)(F)F,[F],111.62881081468129
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,15,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)[C](F)F,F[C](F)F,90.3078211297526
Water,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,16,O=S(=O)([O-])C(F)(C(F)(F)F)C(F)(F)C(F)(F)[C](F)F,[F],123.04822692760297
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],0,[H][C](C(F)(F)F)S(=O)(=O)[O-],[O]C(F)(F)C(F)(F)C(F)(F)F,91.42965122072553
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],1,[H]C([O])(C(F)(F)F)S(=O)(=O)[O-],F[C](F)C(F)(F)C(F)(F)F,93.73353662532168
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],2,[H]C(O[C](F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],[F],120.5166897204765
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],4,[H]C(O[C](F)F)(C(F)(F)F)S(=O)(=O)[O-],F[C](F)C(F)(F)F,93.16240023556247
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],5,[H]C(OC(F)(F)[C](F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],[F],117.55370355433456
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],7,[H]C(OC(F)(F)[C](F)F)(C(F)(F)F)S(=O)(=O)[O-],F[C](F)F,95.98477006705195
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],8,[H]C(OC(F)(F)C(F)(F)[C](F)F)(C(F)(F)F)S(=O)(=O)[O-],[F],125.04755000450643
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],11,[H][C](OC(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)[O-],F[C](F)F,96.34685180251836
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],12,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)([C](F)F)S(=O)(=O)[O-],[F],125.0675884009894
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],15,[H][C](OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,O=[S](=O)[O-],67.54242702618342
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],18,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)([S](=O)=O)C(F)(F)F,[O-],130.41911985887737
Water,[H]C(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)S(=O)(=O)[O-],19,O=S(=O)([O-])[C](OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,[H],103.75923660647629
Water,[H]C([H])(C(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0,[H][C]([H])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O=[C][O-],84.69748571516391
Water,[H]C([H])(C(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,[H]C([H])([C]=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,[O-],127.84204638915469
Water,[H]C([H])(C(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,[H][C]([H])C(=O)[O-],F[C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,95.57939255259328
Water,[H]C([H])(C(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,[H]C([H])([C](F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)[O-],[F],115.00333571094416
